n59989,cDW_2000Q+OneBit,circuit8,gap0.1,graph8
Time,
a,b,valid,frequency
255,169,False,38
245,105,False,2
255,185,False,9
253,169,False,26
173,237,False,1
189,153,False,2
255,73,False,32
255,41,False,298
253,185,False,10
253,57,False,26
221,237,False,1
253,173,False,4
245,249,False,1
177,249,False,1
181,253,False,2
191,141,False,1
255,57,False,66
189,177,False,2
253,49,False,6
253,41,False,38
141,233,False,1
149,247,False,1
253,149,False,2
253,45,False,11
223,41,False,7
225,237,False,1
191,137,False,4
255,137,False,34
239,41,False,22
255,33,False,70
255,105,False,28
253,165,False,2
175,57,False,1
245,121,False,1
187,173,False,2
189,169,False,8
173,165,False,1
223,169,False,2
157,173,False,1
33,249,False,1
253,9,False,15
173,189,False,1
237,45,False,3
245,113,False,1
137,253,False,1
189,137,False,1
245,57,False,2
231,121,False,2
237,57,False,1
237,153,False,2
255,9,False,178
253,161,False,4
255,161,False,13
253,25,False,8
239,137,False,2
247,61,False,2
253,245,False,2
253,121,False,9
255,45,False,27
189,143,False,1
255,49,False,19
173,173,False,1
253,225,False,1
237,25,False,1
189,121,False,1
165,239,False,4
189,141,False,1
255,129,False,11
255,89,False,8
229,189,False,1
253,233,False,4
125,169,False,2
191,169,False,5
245,157,False,1
245,45,False,3
247,41,False,10
255,141,False,1
239,141,False,2
253,13,False,3
209,239,False,1
253,97,False,1
173,201,False,1
251,33,False,3
189,57,False,4
237,41,False,4
189,109,False,1
191,171,False,2
239,143,False,1
255,173,False,4
253,43,False,2
247,169,False,4
253,61,False,4
221,43,False,1
189,185,False,3
185,237,False,1
239,129,False,2
253,105,False,8
43,237,False,1
135,107,False,1
253,33,False,7
181,101,False,1
141,175,False,1
185,253,False,2
237,77,False,1
177,239,False,2
127,173,False,1
255,145,False,3
229,121,False,1
253,217,False,3
255,25,False,44
253,137,False,10
253,89,False,3
255,29,False,4
253,153,False,2
239,169,False,7
255,77,False,10
239,25,False,10
177,63,False,1
217,233,False,1
239,93,False,2
183,173,False,1
253,109,False,4
61,173,False,1
255,97,False,10
255,21,False,2
7,175,False,1
143,171,False,1
169,191,False,2
253,201,False,2
33,255,False,3
161,255,False,5
229,77,False,1
197,109,False,1
189,233,False,2
239,217,False,1
237,169,False,1
175,61,False,1
159,169,False,2
241,63,False,1
161,239,False,3
251,41,False,3
189,129,False,1
255,65,False,10
191,41,False,7
245,89,False,1
175,187,False,1
255,241,False,1
127,45,False,3
63,191,False,1
253,73,False,4
245,245,False,1
177,255,False,2
115,253,False,1
85,63,False,1
247,177,False,1
127,25,False,1
29,189,False,1
255,69,False,2
255,15,False,1
249,229,False,1
33,251,False,1
247,105,False,4
247,115,False,1
171,107,False,1
221,57,False,2
227,247,False,1
255,13,False,19
249,217,False,1
143,55,False,1
245,49,False,2
253,101,False,1
125,73,False,1
239,9,False,13
173,65,False,1
235,41,False,1
237,11,False,1
239,105,False,3
255,1,False,48
253,125,False,2
165,255,False,2
255,121,False,10
255,81,False,5
239,89,False,4
223,45,False,2
255,37,False,6
253,237,False,2
247,49,False,2
185,185,False,1
127,37,False,2
185,187,False,1
239,205,False,1
239,57,False,7
111,153,False,1
41,247,False,1
249,117,False,1
253,29,False,3
21,239,False,1
9,175,False,1
249,177,False,1
239,29,False,2
255,5,False,9
247,89,False,1
255,217,False,1
247,153,False,1
181,61,False,2
253,171,False,1
255,109,False,1
191,77,False,1
191,185,False,3
239,185,False,3
137,187,False,1
159,41,False,1
255,171,False,2
61,161,False,1
239,45,False,6
193,251,False,1
245,77,False,1
205,121,False,1
37,247,False,1
253,17,False,3
129,255,False,2
255,113,False,3
223,33,False,1
105,239,False,1
239,11,False,7
233,13,False,1
221,105,False,1
237,137,False,1
237,9,False,1
49,239,False,1
189,65,False,1
245,125,False,2
255,233,False,3
169,189,False,1
245,233,False,1
249,185,False,1
245,169,False,1
207,41,False,1
221,89,False,1
255,59,False,2
227,75,False,1
181,185,False,2
53,255,False,1
157,169,False,1
173,217,False,1
173,109,False,1
247,33,False,3
137,191,False,1
95,47,False,1
41,237,False,1
239,73,False,3
239,1,False,3
171,245,False,1
165,125,False,1
213,59,False,1
189,187,False,1
191,177,False,1
61,253,False,1
249,245,False,1
111,97,False,1
189,249,False,1
255,101,False,1
235,63,False,1
255,61,False,5
237,233,False,1
251,45,False,1
189,165,False,1
175,51,False,1
255,3,False,3
237,37,False,1
253,1,False,3
5,231,False,1
205,255,False,1
189,253,False,3
189,189,False,1
255,157,False,1
187,245,False,1
231,153,False,1
219,59,False,1
253,53,False,2
189,251,False,1
173,59,False,1
183,43,False,1
207,43,False,1
135,251,False,1
237,43,False,1
191,45,False,2
239,97,False,1
173,61,False,1
221,53,False,1
153,215,False,1
159,173,False,1
253,163,False,1
191,37,False,1
41,239,False,1
105,111,False,1
255,43,False,6
41,111,False,1
111,9,False,1
239,233,False,1
237,141,False,1
241,85,False,1
175,129,False,1
127,9,False,3
199,43,False,1
191,109,False,1
63,185,False,1
109,109,False,1
239,109,False,1
187,249,False,1
253,221,False,1
199,123,False,1
247,185,False,2
37,253,False,1
247,137,False,1
61,117,False,1
191,233,False,1
249,163,False,1
239,153,False,1
247,45,False,1
233,125,False,1
255,17,False,13
191,47,False,1
245,33,False,1
223,161,False,2
249,225,False,1
47,173,False,1
253,85,False,1
149,239,False,1
191,161,False,1
41,207,False,1
223,25,False,1
181,13,False,1
253,65,False,1
239,165,False,1
249,213,False,1
1,255,False,1
173,255,False,1
253,249,False,1
43,255,False,1
223,173,False,1
253,157,False,2
247,141,False,1
173,249,False,1
255,163,False,1
109,239,False,1
121,125,False,1
239,161,False,1
207,45,False,1
189,105,False,1
231,41,False,1
253,11,False,1
247,97,False,1
255,133,False,2
237,159,False,1
185,183,False,1
229,73,False,1
223,65,False,1
177,235,False,1
237,61,False,1
237,13,False,2
237,49,False,2
247,25,False,2
173,25,False,1
243,41,False,1
77,175,False,1
171,253,False,1
239,149,False,1
247,43,False,1
239,187,False,1
127,235,False,1
255,153,False,6
191,153,False,1
237,121,False,2
11,247,False,1
221,239,False,1
253,141,False,1
251,185,False,1
223,27,False,2
231,45,False,1
253,37,False,2
229,237,False,2
251,169,False,2
239,77,False,1
255,11,False,4
239,47,False,1
189,235,False,1
231,57,False,1
169,253,False,1
175,109,False,1
189,171,False,1
157,249,False,1
181,105,False,1
85,191,False,1
255,99,False,1
191,105,False,1
251,49,False,1
155,201,False,1
189,25,False,1
245,129,False,1
251,17,False,1
245,163,False,1
21,255,False,1
161,223,False,1
181,41,False,1
245,41,False,1
223,43,False,2
223,73,False,1
189,41,False,1
191,73,False,1
35,247,False,1
191,253,False,1
223,175,False,1
169,175,False,1
237,205,False,2
191,125,False,1
235,169,False,1
97,255,False,1
57,233,False,1
251,125,False,1
145,247,False,1
191,217,False,1
229,127,False,1
41,191,False,1
191,57,False,1
245,81,False,1
185,165,False,1
221,41,False,3
207,143,False,1
177,189,False,1
223,1,False,3
125,137,False,1
231,127,False,1
221,171,False,1
221,191,False,1
185,251,False,1
41,175,False,1
245,109,False,1
127,41,False,2
239,43,False,2
253,69,False,1
189,125,False,1
189,37,False,1
141,231,False,1
253,35,False,1
247,57,False,1
207,173,False,1
191,33,False,1
1,223,False,1
255,93,False,1
239,111,False,1
255,53,False,3
215,249,False,1
245,189,False,1
183,237,False,1
183,167,False,1
207,111,False,1
255,201,False,2
191,249,False,1
221,45,False,1
251,57,False,2
173,125,False,1
245,237,False,1
239,27,False,1
177,183,False,1
229,45,False,2
245,25,False,1
237,157,False,1
247,13,False,1
247,121,False,1
231,63,False,1
255,249,False,1
239,13,False,2
243,43,False,1
223,3,False,1
63,225,False,1
249,165,False,1
65,239,False,1
237,69,False,1
229,233,False,1
131,239,False,1
33,247,False,1
229,217,False,1
247,37,False,1
125,45,False,1
221,233,False,1
191,1,False,1
191,25,False,1
145,255,False,1
207,121,False,1
237,189,False,1
47,239,False,1
255,189,False,2
229,123,False,1
223,57,False,2
163,239,False,1
223,153,False,1
215,45,False,1
127,205,False,1
237,129,False,1
255,7,False,2
247,5,False,1
251,65,False,1
173,141,False,1
175,9,False,1
125,191,False,1
63,61,False,1
95,157,False,1
127,125,False,1
189,155,False,1
165,127,False,1
239,125,False,1
43,127,False,1
233,111,False,1
49,175,False,1
177,175,False,1
223,49,False,1
121,247,False,1
237,249,False,1
245,99,False,1
255,205,False,1
9,247,False,2
127,15,False,1
45,247,False,1
237,53,False,1
111,173,False,1
255,35,False,2
43,253,False,1
157,107,False,1
39,237,False,1
239,39,False,1
247,73,False,1
239,33,False,1
255,75,False,1
183,229,False,1
189,9,False,1
223,9,False,1
207,13,False,1
255,209,False,1
191,237,False,1
239,103,False,1
127,97,False,1
237,145,False,1
111,143,False,1
111,137,False,1
175,125,False,1
121,111,False,1
237,171,False,1
37,239,False,1
239,37,False,1
59,253,False,1
253,71,False,1
255,131,False,1
191,61,False,1
125,205,False,1
